,source,target,finished,human_path_length,shortest_path_length,path_deviation,playtime,type,failure_article,difficulty_rating,number_backclicks,hashedIpAddress,timestamp,category,gender,nr_link_in,in_degree_rep,success_rate,log_playtime
3959,North_America,Akira_Kurosawa,True,5,4,1,56,,,,0,045a02171b5eb11a,1355169046,Producers_directors_and_media_figures,male,3,1,,4.02535169073515
7604,Telescope,Francis_of_Assisi,False,7,3,4,150,restart,<,,3,1b94cd1029c7078e,1298783078,Religious_figures_and_leaders,male,9,1,,5.0106352940962555
2168,Krypton,Ulysses_S._Grant,True,5,3,2,64,,,,0,0d57c8c57d75e2f5,1278783435,USA_Presidents,male,26,2,,4.1588830833596715
7459,Vanilla,Bette_Davis,False,8,4,4,169,restart,Davis_Cup,,0,3e9fe26f2d799057,1333470767,Actors_models_and_celebrities,female,7,1,0.4,5.1298987149230735
2834,Dominican_Republic,Wright_brothers,True,4,3,1,38,,,,0,0d57c8c57d75e2f5,1293772204,Engineers_and_inventors,male,4,1,,3.6375861597263857
1270,Anne_Frank,Louis_Jordan,True,6,3,3,78,,,3.0,0,0e8dd2e22f6651e5,1249758897,Performers_and_composers,male,6,1,,4.356708826689592
6251,Human_rights,Homer,False,7,2,5,114,restart,The_Simpsons,,0,7c7a796932db8992,1333927427,Writers_and_critics,male,56,3,0.6666666666666666,4.736198448394496
3347,Malaria,Diane_Keaton,False,9,4,5,282,restart,Television,,0,6070e4512e96af9f,1369833740,Actors_models_and_celebrities,female,2,1,0.15384615384615385,5.641907070938114
6887,Spacecraft_propulsion,William_Gilbert,True,4,3,1,19,,,2.0,0,1abe280821e8c6ff,1254367327,Historical_figures,male,4,1,,2.9444389791664403
6284,Arctic,Bill_Gates,True,5,3,2,59,,,,0,0d57c8c57d75e2f5,1290919557,Computing_People,male,15,1,1.0,4.07753744390572
5434,Dubai,Plato,True,4,3,1,138,,,,0,0d57c8c57d75e2f5,1295343182,Philosophers,male,76,4,,4.927253685157205
5334,Music_of_New_Zealand,Osama_bin_Laden,True,4,3,1,75,,,,0,2881a7fe5117aaed,1251048783,Political_People,male,15,1,1.0,4.31748811353631
4701,Sickle-cell_disease,Helen,True,7,3,4,177,,,3.0,0,0d57c8c57d75e2f5,1294461433,Historical_figures,female,7,1,1.0,5.176149732573829
3186,Domestic_goat,Florence_Nightingale,False,17,3,14,901,restart,George_III_of_the_United_Kingdom,,0,79ec738215f409b9,1343562649,Human_Scientists,female,7,1,0.3333333333333333,6.803505257608338
5051,Pakistan,Billie_Holiday,True,5,3,2,58,,,2.0,0,0d57c8c57d75e2f5,1277693534,Performers_and_composers,female,9,1,0.8,4.060443010546419
7204,Great_Red_Spot,Britney_Spears,False,6,4,2,182,restart,American_popular_music,,0,4339fe343ac82d00,1301538440,Actors_models_and_celebrities,female,8,1,0.06451612903225806,5.204006687076795
4466,Telescope,Jane_Austen,True,6,3,3,126,,,,0,0f85b23c7ac58dfe,1332006868,Writers_and_critics,female,17,1,1.0,4.836281906951478
6232,Johann_Sebastian_Bach,List_of_French_monarchs,False,5,3,2,1890,timeout,Napoleon_I_of_France,,0,35c7dcfb6fc12363,1387114339,Historical_figures,male,7,1,,7.5443321080536885
47,14th_century,Henry_David_Thoreau,True,27,3,24,507,,,5.0,10,321e4b101c5b58ff,1255025210,Philosophers,male,10,1,0.5,6.2285110035911835
3354,Paul_of_Tarsus,Diane_Keaton,False,8,5,3,1971,timeout,Television,,0,1a0c9f6f7c6cf415,1381672037,Actors_models_and_celebrities,female,2,1,0.15384615384615385,7.58629630715272
6627,Roman_villa,Edmund_Burke,True,8,3,5,61,,,3.0,1,70b2863b747128bc,1258338050,Political_People,male,15,1,1.0,4.110873864173311
4831,Fourteenth_Amendment_to_the_United_States_Constitution,Johannes_Kepler,True,6,3,3,101,,,1.0,1,101779c07d4d00f0,1252149631,Astronomers_and_physicists,male,29,2,1.0,4.61512051684126
2950,Yellow_fever,Anne_Frank,True,6,3,3,150,,,,0,506a32ef329b4269,1382227940,Writers_and_critics,female,6,1,1.0,5.0106352940962555
6347,Anglican_Communion,Marie_Curie,True,39,3,36,1035,,,5.0,14,0d57c8c57d75e2f5,1295004590,Chemists,female,10,1,0.45454545454545453,6.942156705699469
5778,Goose,Columba,True,12,3,9,227,,,4.0,4,0d57c8c57d75e2f5,1285164554,Religious_figures_and_leaders,male,13,1,0.5,5.424950017481403
3884,Geneva,Frederick_Douglass,True,5,3,2,95,,,2.0,0,1141817c30a2906b,1368748134,Political_People,male,6,1,,4.553876891600541
3557,DNA_repair,Condoleezza_Rice,True,4,3,1,54,,,1.0,0,6f0e968721e433f2,1260909916,Political_People,female,15,1,1.0,3.9889840465642745
5042,Space_Race,Richard_III_of_England,True,9,3,6,392,,,4.0,0,41ccca6f742ffb73,1298822214,Monarchs_of_Great_Britain,male,15,1,0.5,5.971261839790462
2779,Vanilla,Philip_II_of_Spain,True,4,2,2,233,,,,0,0e1215f3554fc253,1375966060,Historical_figures,male,26,2,,5.4510384535657
6646,EastEnders,Hirohito,True,4,3,1,159,,,2.0,0,620d2c3f6d098049,1380741831,Political_People,male,7,1,1.0,5.0689042022202315
6940,Curium,Thomas_Becket,True,14,3,11,351,,,,3,66ab67f67b567f06,1354538248,Religious_figures_and_leaders,male,14,1,1.0,5.860786223465865
2500,Christianity,Natalie_Portman,False,4,3,1,1895,timeout,Israel,,0,7efb83877d787213,1359141535,Actors_models_and_celebrities,female,5,1,0.6153846153846154,7.546974117516527
6710,Darfur_conflict,Margaret_Thatcher,True,3,2,1,39,,,1.0,0,0299542414c3f20a,1260390051,Political_People,female,38,2,0.875,3.6635616461296463
2040,Love,Henry_IV_of_England,True,6,4,2,82,,,,0,572574c64be25cda,1250111380,Monarchs_of_Great_Britain,male,19,1,0.75,4.406719247264253
7082,Lima,J._K._Rowling,True,5,3,2,91,,,,0,419c751e5d793ea2,1249317360,Writers_and_critics,female,5,1,0.7777777777777778,4.51085950651685
7629,Colley_Cibber,Carl_Lewis,False,8,3,5,147,restart,Football,,2,7ea35bcb79060c2e,1362350008,Sports_and_games_people,male,3,1,,4.990432586778736
6802,Opera,Thomas_Aquinas,True,4,3,1,17,,,,0,1942b21c524c79fd,1249104330,Religious_figures_and_leaders,male,25,2,,2.833213344056216
6695,List_of_rivers_by_length,William_I_of_England,True,6,3,3,126,,,,0,433b74dd44b04c93,1375222003,Monarchs_of_Great_Britain,male,31,2,,4.836281906951478
7012,Walrus,Boudica,False,8,4,4,1952,timeout,<,,3,0c4264ae397c3e0e,1303985285,Historical_figures,female,5,1,0.375,7.5766097669730375
5318,Battle_of_Gettysburg,Osama_bin_Laden,True,4,3,1,36,,,1.0,0,7d5624e35c9523ef,1347645042,Political_People,male,15,1,1.0,3.58351893845611
6099,Economy_of_Pakistan,William_and_Mary,False,5,3,2,255,restart,Henry_VII_of_England,,0,6de1597344250f73,1367465365,Monarchs_of_Great_Britain,female,8,1,0.3333333333333333,5.541263545158426
4856,Augustan_literature,Christina_Aguilera,False,10,4,6,332,restart,Aesthetics,,1,7b820d605c357a9e,1373230154,Performers_and_composers,female,5,1,0.3333333333333333,5.805134968916488
7210,Yes_Minister,Britney_Spears,False,4,4,0,107,restart,Force,,0,7af146da49470c11,1311910929,Actors_models_and_celebrities,female,8,1,0.06451612903225806,4.672828834461906
3341,Dixie_Mission,Diane_Keaton,False,4,4,0,64,restart,Film,,0,33152ff1690274f7,1354126026,Actors_models_and_celebrities,female,2,1,0.15384615384615385,4.1588830833596715
4911,Optical_fiber,Ludwig_van_Beethoven,True,6,3,3,152,,,3.0,0,52448d276d50628b,1249701980,Performers_and_composers,male,29,2,1.0,5.0238805208462765
1778,String_theory,Harry_S._Truman,True,9,3,6,154,,,,0,403476ce4ded3d01,1383231873,USA_Presidents,male,35,2,1.0,5.0369526024136295
5912,Human_rights,Leon_Trotsky,True,3,2,1,30,,,,0,4c953195537599c4,1248842615,Political_People,male,17,1,1.0,3.4011973816621555
6559,Bedbug,Sun_Yat-sen,True,7,3,4,59,,,1.0,0,0d57c8c57d75e2f5,1281878468,Political_People,male,9,1,,4.07753744390572
3367,The_Lorax,Cleopatra_VII,True,8,3,5,210,,,,0,31e8c18520cf15a5,1298026119,Historical_figures,female,17,1,1.0,5.3471075307174685
7211,Basil,Britney_Spears,False,22,4,18,484,restart,<,,5,465c27152a2c8ede,1311975624,Actors_models_and_celebrities,female,8,1,0.06451612903225806,6.182084906716632
4307,16th_century,Ike_Altgens,True,6,4,2,111,,,3.0,0,0d57c8c57d75e2f5,1285164200,Historical_figures,male,1,1,,4.709530201312334
2471,Christianity,John_Logie_Baird,True,5,3,2,107,,,1.0,0,3ed0814b493e455c,1329890984,Engineers_and_inventors,male,4,1,1.0,4.672828834461906
6258,Crow,Kylie_Minogue,False,23,3,20,493,restart,<,,2,4d4b3e8b7b19bb3d,1346770802,Performers_and_composers,female,6,1,0.18181818181818182,6.20050917404269
7200,Llandudno,Britney_Spears,False,6,3,3,178,restart,American_popular_music,,0,096f07c347cb22ff,1299864994,Actors_models_and_celebrities,female,8,1,0.06451612903225806,5.181783550292085
4881,Globalization,Dr._Seuss,True,14,3,11,276,,,3.0,3,12ddacfc1d0c8625,1383332814,Writers_and_critics,male,3,1,,5.62040086571715
3562,The_Mismeasure_of_Man,Condoleezza_Rice,True,5,3,2,85,,,3.0,0,37d1c13e2cdb9574,1249774957,Political_People,female,15,1,1.0,4.442651256490317
2472,Christianity,John_Logie_Baird,True,8,3,5,134,,,,0,221fbacf705b37fa,1345040226,Engineers_and_inventors,male,4,1,1.0,4.897839799950911
4955,Human_dignity,Rosa_Parks,True,6,5,1,54,,,,0,54a80c4a49e9b6d9,1372816443,Historical_figures,female,3,1,0.6,3.9889840465642745
7226,Antarctic_Treaty_System,Britney_Spears,False,9,4,5,291,restart,Glastonbury_Festival,,0,7fd8ccf93fb449ac,1328498357,Actors_models_and_celebrities,female,8,1,0.06451612903225806,5.673323267171493
5843,Henry_Morrison_Flagler,Virgil,True,15,3,12,1188,,,2.0,4,28904fbf154d6486,1266022872,Writers_and_critics,male,29,2,,7.080026499922591
7017,Glaciology,Marcel_Lefebvre,True,6,4,2,298,,,,0,728ec56d6ec07a8b,1261821000,Religious_figures_and_leaders,female,2,1,1.0,5.697093486505405
4659,Crustacean,Leonardo_da_Vinci,True,4,3,1,103,,,,0,067381486ee6848c,1268208406,Engineers_and_inventors,male,34,2,1.0,4.634728988229636
3724,Seawater,Keira_Knightley,False,4,3,1,80,restart,<,,1,278581093a1b3571,1362981611,Actors_models_and_celebrities,female,3,1,0.5714285714285714,4.382026634673881
3359,Metamorphic_rock,Cleopatra_VII,True,9,3,6,274,,,,0,3bf0063214cbf2c9,1382772752,Historical_figures,female,17,1,1.0,5.6131281063880705
5054,Fourteenth_Amendment_to_the_United_States_Constitution,Billie_Holiday,True,11,3,8,189,,,,3,473d6ac602c2b198,1318524676,Performers_and_composers,female,9,1,0.8,5.241747015059643
4331,Mechanical_work,Sigmund_Freud,True,6,3,3,83,,,,0,4e1a2d4d09fc0ff0,1272050131,Human_Scientists,male,30,2,,4.418840607796598
2979,Johann_Sebastian_Bach,Martin_Luther,True,3,2,1,126,,,1.0,0,07ee7aad750ab6ad,1269453837,Religious_figures_and_leaders,male,38,2,1.0,4.836281906951478
7086,Autorack,J._K._Rowling,True,8,3,5,155,,,2.0,2,5befbd5c7bbaed60,1301080182,Writers_and_critics,female,5,1,0.7777777777777778,5.043425116919247
7270,Jakarta,Abel_Tasman,True,6,3,3,95,,,2.0,0,7022ef601b2155ed,1359981719,Geographers_and_explorers,male,5,1,1.0,4.553876891600541
2470,Christianity,John_Logie_Baird,True,9,3,6,249,,,4.0,0,70ccdd8826c6aa0d,1304369386,Engineers_and_inventors,male,4,1,1.0,5.517452896464707
2988,Alice%27s_Adventures_in_Wonderland,Martin_Luther,True,4,3,1,87,,,,0,76d065d61d662ae4,1361071738,Religious_figures_and_leaders,male,38,2,1.0,4.465908118654584
4633,Myocardial_infarction,Leonardo_da_Vinci,True,6,3,3,102,,,3.0,0,3de6cb263325bccc,1232219948,Engineers_and_inventors,male,34,2,1.0,4.624972813284271
6664,2nd_century,Pel%C3%A9,True,13,3,10,530,,,,0,0e7b1fc61d85cc22,1343439603,Sports_and_games_people,male,10,1,1.0,6.272877006546167
2962,Andromeda_Galaxy,Anne_Frank,True,5,3,2,55,,,2.0,0,623067fa3b4ef001,1270023100,Writers_and_critics,female,6,1,1.0,4.007333185232471
5052,Miles_Davis,Billie_Holiday,True,3,2,1,40,,,1.0,0,7155025905b763cb,1249787701,Performers_and_composers,female,9,1,0.8,3.6888794541139363
3344,Serbia_and_Montenegro,Diane_Keaton,False,27,5,22,1883,timeout,Society,,0,27e38bdc0c561b26,1367416604,Actors_models_and_celebrities,female,2,1,0.15384615384615385,7.5406215286571525
7587,Abraham_Lincoln,Barack_Obama,False,3,3,0,58,restart,George_W._Bush,,0,5776d9aa71a9202d,1360961306,Political_People,male,1,1,0.0,4.060443010546419
5229,Tooth_development,Walt_Disney,False,24,4,20,452,restart,France,,4,506b9ce604f60e76,1298871865,Producers_directors_and_media_figures,male,15,1,0.5,6.113682179832232
6472,Indonesia,Mary_II_of_England,True,5,3,2,173,,,3.0,0,30b304bf1e7b21c2,1389565690,Monarchs_of_Great_Britain,female,22,1,1.0,5.153291594497779
3930,F-4_Phantom_II,Hatshepsut,True,3,2,1,36,,,2.0,0,6f33b4aa340ef30f,1312091561,Historical_figures,female,4,1,0.7142857142857143,3.58351893845611
239,Ganesha,Mao_Zedong,True,4,3,1,133,,,,0,23e9898629635546,1298830068,Political_People,male,32,2,,4.890349128221754
7006,Railway_post_office,Boudica,True,5,3,2,72,,,1.0,0,03ad271471c01256,1374067172,Historical_figures,female,5,1,0.375,4.276666119016055
7731,Flamingo,Jane_Fonda,False,6,4,2,440,restart,Lyndon_B._Johnson,,0,26f76e394525328e,1360381381,Actors_models_and_celebrities,female,8,1,0.0,6.0867747269123065
34,Space_Race,Elizabeth_I_of_England,True,7,3,4,1860,,,,0,0dcf273f5680894f,1384892863,Monarchs_of_Great_Britain,female,63,3,0.8823529411764706,7.528331766707247
7341,Bath%2C_Somerset,Joan_of_Arc,True,6,3,3,199,,,2.0,0,2ea9189a52f85e14,1342047682,Military_People,female,7,1,0.5,5.293304824724492
5471,Basketball,Thomas_More,True,6,3,3,190,,,3.0,0,340ae4ae53844d17,1372831142,Religious_figures_and_leaders,male,16,1,1.0,5.247024072160486
5702,David_Cameron,Tiger_Woods,False,13,3,10,2640,timeout,University,,2,722020d751f2ed11,1374577949,Sports_and_games_people,male,3,1,0.0,7.878534196140362
4469,American_football,Jane_Austen,True,4,2,2,107,,,1.0,0,0ea4504321e5f27d,1260259972,Writers_and_critics,female,17,1,1.0,4.672828834461906
4394,Yes_Minister,Babe_Ruth,True,6,3,3,48,,,1.0,0,092974de5d71cdb7,1369160269,Sports_and_games_people,male,8,1,1.0,3.871201010907891
2925,Bacteria,Wolfgang_Amadeus_Mozart,False,4,3,1,126,restart,Germany,,0,758a78ba0240043a,1320014167,Performers_and_composers,male,35,2,0.6666666666666666,4.836281906951478
3194,Ragtime,Florence_Nightingale,False,6,3,3,143,restart,Woodrow_Wilson,,0,14e834724f159c93,1373672549,Human_Scientists,female,7,1,0.3333333333333333,4.962844630259907
295,Christianity,Jesus,True,2,1,1,4,,,,0,0b8b191723171597,1352326200,Religious_figures_and_leaders,male,116,6,0.9166666666666666,1.3862943611198906
7205,Mount_Rushmore,Britney_Spears,False,4,4,0,64,restart,Music,,0,7e2c91db4869d430,1306291761,Actors_models_and_celebrities,female,8,1,0.06451612903225806,4.1588830833596715
7003,Chennai,Boudica,True,5,3,2,35,,,3.0,0,206d199b21b57680,1310937574,Historical_figures,female,5,1,0.375,3.5553480614894135
7678,Jordan_River,Celine_Dion,False,4,4,0,217,restart,Canada,,0,439f72900256158e,1329696616,Performers_and_composers,female,5,1,0.0,5.37989735354046
7207,Margin_of_error,Britney_Spears,False,4,4,0,94,restart,Compact_Disc,,0,4f85fe33624a5911,1308114420,Actors_models_and_celebrities,female,8,1,0.06451612903225806,4.543294782270004
7455,Windows_2000,Bette_Davis,True,5,4,1,126,,,,0,79a893b03dd4d771,1366290581,Actors_models_and_celebrities,female,7,1,0.4,4.836281906951478
471,Super_Mario_Bros.,Jesus,False,3,3,0,84,restart,English_language,,0,7adef3fc2f414c08,1384947246,Religious_figures_and_leaders,male,116,6,0.9166666666666666,4.430816798843313
7120,Margaret_Sanger,James_I_of_England,True,6,3,3,96,,,2.0,0,0d57c8c57d75e2f5,1282400881,Monarchs_of_Great_Britain,male,49,3,,4.564348191467836
6572,North_Africa,Agamemnon,True,7,3,4,208,,,3.0,0,7fca1ad50f69e869,1249638060,Historical_figures,male,9,1,,5.337538079701318
7036,Mount_Everest,Zionism,True,5,3,2,73,,,,0,5bb5836b425e6bfe,1324588418,Political_People,male,25,2,1.0,4.290459441148391
3330,Nuclear_weapon,Edward_VIII_of_the_United_Kingdom,True,10,3,7,470,,,2.0,2,571da4015b332f68,1306463388,Monarchs_of_Great_Britain,male,15,1,,6.152732694704104
6685,Vitamin_D,Grover_Cleveland,True,5,3,2,54,,,,0,1c8b4b8b70326ed9,1322180616,USA_Presidents,male,16,1,,3.9889840465642745
3406,Day,Elizabeth_II_of_the_United_Kingdom,True,9,3,6,117,,,,0,506a32ef329b4269,1382232172,Political_People,female,131,6,0.8888888888888888,4.762173934797756
7343,Clock,Joan_of_Arc,True,14,2,12,412,,,5.0,5,40e09a1828a51b12,1340527411,Military_People,female,7,1,0.5,6.021023349349527
4585,Great_Britain,Leonardo_da_Vinci,True,9,3,6,145,,,2.0,2,52893d622beb4234,1378741389,Engineers_and_inventors,male,34,2,1.0,4.976733742420574
5752,6-2-0,Mary_I_of_Scotland,True,8,3,5,212,,,3.0,1,3e97c1ef745993f8,1375024576,Monarchs_of_Great_Britain,female,16,1,0.8333333333333334,5.356586274672012
759,Hydrogen,Adolf_Hitler,True,5,2,3,54,,,2.0,0,7adef3fc2f414c08,1385026720,Political_People,male,109,5,1.0,3.9889840465642745
5919,Nicaragua,Leon_Trotsky,True,4,3,1,39,,,,0,537053a51073f0ae,1331070481,Political_People,male,17,1,1.0,3.6635616461296463
6265,South_America,Kylie_Minogue,False,4,2,2,83,restart,Music,,0,13969e5b67ead566,1352315261,Performers_and_composers,female,6,1,0.18181818181818182,4.418840607796598
3185,Buddhism,Florence_Nightingale,False,8,3,5,1959,timeout,<,,2,465c27152a2c8ede,1311977952,Human_Scientists,female,7,1,0.3333333333333333,7.580189417944541
4515,Music_of_Ireland,Vincent_van_Gogh,True,5,3,2,95,,,,0,694c872619af5986,1342927776,Artists,male,18,1,1.0,4.553876891600541
6596,Johannesburg,Christopher_Wren,True,9,2,7,100,,,,2,441366d42052aa28,1248703785,Engineers_and_inventors,male,17,1,1.0,4.605170185988092
28,Moon,Elizabeth_I_of_England,True,9,3,6,209,,,3.0,2,0d57c8c57d75e2f5,1282237442,Monarchs_of_Great_Britain,female,63,3,0.8823529411764706,5.342334251964811
4696,Battle_of_Gettysburg,Helen,True,18,3,15,491,,,,3,0dcf273f5680894f,1384881573,Historical_figures,female,7,1,1.0,6.19644412779452
3187,Kuala_Lumpur,Florence_Nightingale,False,4,4,0,118,restart,Italy,,0,412e200f5aac0d32,1366007318,Human_Scientists,female,7,1,0.3333333333333333,4.770684624465665
1339,Erwin_Rommel,Chester_A._Arthur,True,5,3,2,58,,,,0,415612e93584d30e,1372443139,USA_Presidents,male,7,1,,4.060443010546419
3822,Cotopaxi,Alexander_the_Great,True,5,3,2,39,,,,0,0299542414c3f20a,1257975691,Military_People,male,78,4,1.0,3.6635616461296463
4506,Dundee,Theodore_Roosevelt,False,4,3,1,250,restart,Nazi_Germany,,0,23e9898629635546,1298820377,USA_Presidents,male,48,3,,5.521460917862246
3352,Christmas_Island,Diane_Keaton,False,7,5,2,182,restart,<,,1,46e5091160521bee,1379443903,Actors_models_and_celebrities,female,2,1,0.15384615384615385,5.204006687076795
1973,Democratic_Action_Party,Carl_Jung,True,9,4,5,167,,,4.0,0,30c36b8e1934423d,1249633066,Human_Scientists,male,14,1,1.0,5.117993812416755
3372,Domestic_goat,John_Cabot,True,8,3,5,155,,,4.0,1,15891d6b2a967e8a,1363827122,Geographers_and_explorers,male,8,1,,5.043425116919247
2486,Galaxy,Natalie_Portman,True,6,4,2,163,,,,0,51c4deac225cdf83,1251247567,Actors_models_and_celebrities,female,5,1,0.6153846153846154,5.093750200806762
4514,Badminton,Vincent_van_Gogh,True,4,3,1,72,,,2.0,0,52cb284706f6600f,1320336994,Artists,male,18,1,1.0,4.276666119016055
3402,Humanism,Elizabeth_II_of_the_United_Kingdom,True,4,3,1,31,,,2.0,0,0c013a70550e6011,1257345801,Political_People,female,131,6,0.8888888888888888,3.4339872044851463
7097,Sistine_Chapel_ceiling,J._K._Rowling,False,11,3,8,289,restart,University_of_Cambridge,,3,781fe1720d34b171,1375737582,Writers_and_critics,female,5,1,0.7777777777777778,5.666426688112432
3717,Acid_rain,Keira_Knightley,True,10,3,7,492,,,3.0,0,039fcbf02edc0226,1367699374,Actors_models_and_celebrities,female,3,1,0.5714285714285714,6.198478716492308
5105,Indira_Gandhi,Victoria_of_the_United_Kingdom,True,12,2,10,257,,,3.0,3,7f33ae9014dd04a8,1250481534,Historical_figures,female,77,4,1.0,5.54907608489522
6217,Netherlands,John_Tyler,True,4,3,1,51,,,,0,0d57c8c57d75e2f5,1282081026,USA_Presidents,male,9,1,,3.9318256327243257
3716,Acid_rain,Keira_Knightley,True,17,3,14,266,,,4.0,0,0d57c8c57d75e2f5,1289179712,Actors_models_and_celebrities,female,3,1,0.5714285714285714,5.583496308781699
5747,Cancer,Mary_I_of_Scotland,True,8,3,5,118,,,2.0,0,7034eb686c08a953,1249779080,Monarchs_of_Great_Britain,female,16,1,0.8333333333333334,4.770684624465665
3552,History_of_slavery,Condoleezza_Rice,True,6,3,3,136,,,1.0,1,0f140ac75509beb0,1352218482,Political_People,female,15,1,1.0,4.912654885736052
3405,Charles_Darwin,Elizabeth_II_of_the_United_Kingdom,True,4,2,2,92,,,2.0,0,1177f65627e9d14b,1327037361,Political_People,female,131,6,0.8888888888888888,4.5217885770490405
2288,Northern_Mariana_Islands,Michael_Jordan,True,4,3,1,146,,,,0,7122f8f857f08ebf,1251879300,Sports_and_games_people,male,6,1,1.0,4.983606621708336
2965,Ununoctium,Anne_Frank,True,5,3,2,148,,,1.0,0,7500ce8c3bb90566,1249180337,Writers_and_critics,female,6,1,1.0,4.997212273764115
7022,Cactus,Muhammad_ibn_Musa_al-Khwarizmi,True,8,4,4,132,,,3.0,0,1f4e55692f614bb4,1249429217,Astronomers_and_physicists,male,3,1,0.5,4.882801922586371
3931,Super_Mario_Bros.,Hatshepsut,True,5,4,1,114,,,3.0,0,3b55f3bd7ae7c3c1,1250376956,Historical_figures,female,4,1,0.7142857142857143,4.736198448394496
5057,Coconut_crab,Billie_Holiday,False,7,4,3,272,restart,Bob_Dylan,,0,122fb72746d43f18,1298771848,Performers_and_composers,female,9,1,0.8,5.605802066295998
4972,Mass_Rapid_Transit_%28Singapore%29,Neil_Young,False,5,4,1,1891,timeout,Canada,,0,031de2154e6c5874,1320733441,Performers_and_composers,male,4,1,0.5,7.544861068658458
40,Distilled_beverage,Elizabeth_I_of_England,True,5,2,3,86,,,3.0,0,3c14864740031b39,1248726031,Monarchs_of_Great_Britain,female,63,3,0.8823529411764706,4.454347296253507
7084,American_Samoa,J._K._Rowling,True,4,3,1,219,,,,0,7e7d91592caee9c8,1249322308,Writers_and_critics,female,5,1,0.7777777777777778,5.389071729816501
3361,Vanilla,Cleopatra_VII,True,8,3,5,131,,,2.0,1,74a4dc3b2d45e2d0,1250037343,Historical_figures,female,17,1,1.0,4.875197323201151
1792,Pat_Cash,James_Stewart_%28actor%29,True,4,3,1,129,,,,0,70023cf81bb73251,1368777987,Actors_models_and_celebrities,male,5,1,,4.859812404361672
1507,Roentgenium,James_Monroe,True,5,4,1,77,,,1.0,0,6ce2b97d7141c322,1380281945,USA_Presidents,male,12,1,1.0,4.343805421853684
5418,Chicken,Barbara_McClintock,True,4,3,1,31,,,1.0,0,0342670f49ede57b,1315515447,Human_Scientists,female,6,1,0.6,3.4339872044851463
7346,Tribe,Joan_of_Arc,False,4,4,0,143,restart,France,,0,65b015b2089fb978,1322826878,Military_People,female,7,1,0.5,4.962844630259907
6074,Dunnock,Glynn_Lunney,True,6,4,2,226,,,2.0,0,5cd27c1121d56f45,1248673296,Engineers_and_inventors,male,2,1,,5.420534999272286
7439,Dakar,Richard_Feynman,True,6,4,2,164,,,3.0,0,0d11e6b91fc92ece,1228422546,Astronomers_and_physicists,male,25,2,0.5,5.099866427824199
120,Unix,Martina_Navratilova,True,6,4,2,100,,,4.0,0,790e35411b2987eb,1273972733,Sports_and_games_people,female,4,1,1.0,4.605170185988092
2482,Christianity,Natalie_Portman,True,10,3,7,220,,,,0,5339656423a6ba18,1343935737,Actors_models_and_celebrities,female,5,1,0.6153846153846154,5.393627546352362
3935,Super_Mario_Bros.,Hatshepsut,False,4,4,0,96,restart,South_Africa,,0,5f22535607b1d77d,1367434319,Historical_figures,female,4,1,0.7142857142857143,4.564348191467836
3549,William_Shakespeare,Condoleezza_Rice,True,6,3,3,110,,,2.0,0,02e28def4c1afd01,1339706084,Political_People,female,15,1,1.0,4.700480365792417
4470,Fusarium,Jane_Austen,True,5,4,1,45,,,1.0,0,1738f94477001ac4,1260260068,Writers_and_critics,female,17,1,1.0,3.8066624897703196
3934,Super_Mario_Bros.,Hatshepsut,False,15,4,11,492,restart,Empiricism,,1,10f82c0404268f34,1306838299,Historical_figures,female,4,1,0.7142857142857143,6.198478716492308
7222,Gas_metal_arc_welding,Britney_Spears,False,9,4,5,347,restart,Mississippi_River,,0,2ece38313612556e,1325741815,Actors_models_and_celebrities,female,8,1,0.06451612903225806,5.849324779946859
4847,Obi-Wan_Kenobi,Christina_Aguilera,True,4,3,1,103,,,,0,54156ef968205c55,1267075951,Performers_and_composers,female,5,1,0.3333333333333333,4.634728988229636
2827,Muhammad_Ali,Herbert_Hoover,True,4,3,1,37,,,,0,55cc20f21964b174,1312574764,USA_Presidents,male,23,2,,3.6109179126442243
7662,St_Paul%27s_Cathedral,Ezra_Pound,False,8,3,5,220,restart,Benito_Mussolini,,0,2806715b30599fc8,1369088572,Writers_and_critics,male,23,2,,5.393627546352362
6706,Philippines,Margaret_Thatcher,True,4,3,1,60,,,1.0,0,0d57c8c57d75e2f5,1282402243,Political_People,female,38,2,0.875,4.0943445622221
3418,Comet,Elizabeth_II_of_the_United_Kingdom,False,4,3,1,1864,timeout,Westminster_Abbey,,0,66b196465d2b5d38,1357658868,Political_People,female,131,6,0.8888888888888888,7.530479995245536
7090,Nurse_sharks,J._K._Rowling,True,5,3,2,119,,,3.0,0,4290bd974d5dcaea,1259372485,Writers_and_critics,female,5,1,0.7777777777777778,4.77912349311153
2483,Christianity,Natalie_Portman,True,10,3,7,259,,,,0,7e5389e76e903791,1345350448,Actors_models_and_celebrities,female,5,1,0.6153846153846154,5.556828061699537
7172,Equatorial_Guinea,Pope_Pius_XII,True,5,3,2,98,,,3.0,0,048344a31e6f171e,1249647088,Religious_figures_and_leaders,male,13,1,,4.584967478670572
3192,Stem_cell,Florence_Nightingale,False,4,3,1,108,restart,United_States,,0,076cb1c0731059f7,1371233489,Human_Scientists,female,7,1,0.3333333333333333,4.68213122712422
3356,Currency,Cleopatra_VII,True,4,3,1,170,,,,0,0d57c8c57d75e2f5,1282854968,Historical_figures,female,17,1,1.0,5.135798437050262
